election_year,constituency_code,constituency_name,party,votes,constituency_valid_votes,party_share
2006,1,Stockholms kommun,C,27257,482455,0.0564964608098164
2006,1,Stockholms kommun,KD,24327,482455,0.0504233555461131
2006,1,Stockholms kommun,L,48476,482455,0.1004777647656258
2006,1,Stockholms kommun,M,169211,482455,0.3507290835414702
2006,1,Stockholms kommun,MP,45030,482455,0.0933351297012156
2006,1,Stockholms kommun,REST,12861,482455,0.0266574084629654
2006,1,Stockholms kommun,S,111765,482455,0.2316589111937901
2006,1,Stockholms kommun,SD,7912,482455,0.0163994569441709
2006,1,Stockholms kommun,V,35616,482455,0.0738224290348322
2006,2,Stockholms län,C,34998,657224,0.053251250715129
2006,2,Stockholms län,KD,43792,657224,0.0666317724246223
2006,2,Stockholms län,L,60178,657224,0.0915639112387861
2006,2,Stockholms län,M,252100,657224,0.3835830706121505
2006,2,Stockholms län,MP,36365,657224,0.0553312112765206
2006,2,Stockholms län,REST,14258,657224,0.0216942777500517
2006,2,Stockholms län,S,171901,657224,0.2615561817584264
2006,2,Stockholms län,SD,12471,657224,0.0189752656628485
2006,2,Stockholms län,V,31161,657224,0.0474130585614645
2006,3,Uppsala län,C,19340,196389,0.0984780206630717
2006,3,Uppsala län,KD,12976,196389,0.066072947059153
2006,3,Uppsala län,L,17929,196389,0.0912933005412726
2006,3,Uppsala län,M,52016,196389,0.2648620849436577
2006,3,Uppsala län,MP,12312,196389,0.0626919022959534
2006,3,Uppsala län,REST,5419,196389,0.0275931951382205
2006,3,Uppsala län,S,60674,196389,0.3089480571722449
2006,3,Uppsala län,SD,4483,196389,0.0228271440864814
2006,3,Uppsala län,V,11240,196389,0.0572333480999445
2006,4,Södermanlands län,C,10942,159750,0.0684945226917057
2006,4,Södermanlands län,KD,9950,159750,0.0622848200312989
2006,4,Södermanlands län,L,10843,159750,0.0678748043818466
2006,4,Södermanlands län,M,37350,159750,0.2338028169014084
2006,4,Södermanlands län,MP,8218,159750,0.0514428794992175
2006,4,Södermanlands län,REST,3109,159750,0.0194616588419405
2006,4,Södermanlands län,S,67458,159750,0.4222723004694835
2006,4,Södermanlands län,SD,4050,159750,0.0253521126760563
2006,4,Södermanlands län,V,7830,159750,0.0490140845070422
2006,5,Östergötlands län,C,19884,262168,0.0758444966586311
2006,5,Östergötlands län,KD,18831,262168,0.0718279881602636
2006,5,Östergötlands län,L,17117,262168,0.065290195599768
2006,5,Östergötlands län,M,65037,262168,0.2480737542339263
2006,5,Östergötlands län,MP,13402,262168,0.0511198925879588
2006,5,Östergötlands län,REST,10119,262168,0.0385973879344542
2006,5,Östergötlands län,S,98062,262168,0.3740425986390406
2006,5,Östergötlands län,SD,6088,262168,0.0232217509383296
2006,5,Östergötlands län,V,13628,262168,0.0519819352476274
2006,6,Jönköpings län,C,17290,205300,0.0842182172430589
2006,6,Jönköpings län,KD,32946,205300,0.1604773502191914
2006,6,Jönköpings län,L,10982,205300,0.0534924500730638
2006,6,Jönköpings län,M,45302,205300,0.2206624452021432
2006,6,Jönköpings län,MP,7070,205300,0.0344374086702386
2006,6,Jönköpings län,REST,3705,205300,0.0180467608377983
2006,6,Jönköpings län,S,72757,205300,0.3543935703848027
2006,6,Jönköpings län,SD,6514,205300,0.0317291768144179
2006,6,Jönköpings län,V,8734,205300,0.0425426205552849
2006,7,Kronobergs län,C,12562,111327,0.1128387543003943
2006,7,Kronobergs län,KD,8824,111327,0.0792619939457633
2006,7,Kronobergs län,L,6381,111327,0.0573176318413322
2006,7,Kronobergs län,M,27454,111327,0.246606842904237
2006,7,Kronobergs län,MP,4695,111327,0.042173057748794
2006,7,Kronobergs län,REST,2034,111327,0.0182705004176884
2006,7,Kronobergs län,S,40056,111327,0.3598048990810854
2006,7,Kronobergs län,SD,3840,111327,0.0344929801395887
2006,7,Kronobergs län,V,5481,111327,0.0492333396211161
2006,8,Kalmar län,C,16306,147531,0.1105259233652588
2006,8,Kalmar län,KD,10513,147531,0.0712595996773559
2006,8,Kalmar län,L,7680,147531,0.0520568558472456
2006,8,Kalmar län,M,31430,147531,0.2130399712602775
2006,8,Kalmar län,MP,5687,147531,0.0385478306254278
2006,8,Kalmar län,REST,2807,147531,0.0190265096827107
2006,8,Kalmar län,S,61007,147531,0.4135198704001193
2006,8,Kalmar län,SD,4675,147531,0.0316882553497231
2006,8,Kalmar län,V,7426,147531,0.050335183791881
2006,9,Gotlands län,C,6883,35750,0.1925314685314685
2006,9,Gotlands län,KD,1374,35750,0.0384335664335664
2006,9,Gotlands län,L,1554,35750,0.0434685314685314
2006,9,Gotlands län,M,7715,35750,0.2158041958041958
2006,9,Gotlands län,MP,2237,35750,0.0625734265734265
2006,9,Gotlands län,REST,812,35750,0.0227132867132867
2006,9,Gotlands län,S,12464,35750,0.3486433566433566
2006,9,Gotlands län,SD,566,35750,0.0158321678321678
2006,9,Gotlands län,V,2145,35750,0.06
2006,10,Blekinge län,C,6855,95781,0.0715695179628527
2006,10,Blekinge län,KD,4964,95781,0.0518265626794458
2006,10,Blekinge län,L,6105,95781,0.0637391549472233
2006,10,Blekinge län,M,21109,95781,0.2203881771958948
2006,10,Blekinge län,MP,3505,95781,0.0365938964930414
2006,10,Blekinge län,REST,1573,95781,0.01642288136478
2006,10,Blekinge län,S,40532,95781,0.4231736983326547
2006,10,Blekinge län,SD,5945,95781,0.062068677503889
2006,10,Blekinge län,V,5193,95781,0.0542174335202179
2006,11,Malmö kommun,C,4475,155302,0.0288148253081093
2006,11,Malmö kommun,KD,5373,155302,0.0345971075710551
2006,11,Malmö kommun,L,13769,155302,0.0886595150094654
2006,11,Malmö kommun,M,44232,155302,0.2848128163191716
2006,11,Malmö kommun,MP,9425,155302,0.0606882074924984
2006,11,Malmö kommun,REST,7120,155302,0.0458461578086566
2006,11,Malmö kommun,S,54732,155302,0.3524230209527244
2006,11,Malmö kommun,SD,7708,155302,0.0496323292681356
2006,11,Malmö kommun,V,8468,155302,0.0545260202701832
2006,12,Skåne läns västra,C,9184,161931,0.0567155146327756
2006,12,Skåne läns västra,KD,7869,161931,0.0485947718472682
2006,12,Skåne läns västra,L,13757,161931,0.0849559380229851
2006,12,Skåne läns västra,M,46393,161931,0.2864985703787415
2006,12,Skåne läns västra,MP,5961,161931,0.0368119754710339
2006,12,Skåne läns västra,REST,5229,161931,0.0322915315782648
2006,12,Skåne läns västra,S,56580,161931,0.3494080812197788
2006,12,Skåne läns västra,SD,11549,161931,0.0713205007070913
2006,12,Skåne läns västra,V,5409,161931,0.0334031161420605
2006,13,Skåne läns södra,C,12751,211334,0.0603357718114453
2006,13,Skåne läns södra,KD,10125,211334,0.0479099435017555
2006,13,Skåne läns södra,L,19422,211334,0.0919019182904785
2006,13,Skåne läns södra,M,69959,211334,0.3310352333273396
2006,13,Skåne läns södra,MP,10081,211334,0.0477017422657972
2006,13,Skåne läns södra,REST,6452,211334,0.0305298721455137
2006,13,Skåne läns södra,S,63975,211334,0.3027198652370181
2006,13,Skåne läns södra,SD,11272,211334,0.0533373711754852
2006,13,Skåne läns södra,V,7297,211334,0.0345282822451664
2006,14,Skåne läns norra och östra,C,14836,178664,0.0830385528142211
2006,14,Skåne läns norra och östra,KD,11993,178664,0.067126001880625
2006,14,Skåne läns norra och östra,L,12673,178664,0.0709320288362512
2006,14,Skåne läns norra och östra,M,48946,178664,0.2739555814265884
2006,14,Skåne läns norra och östra,MP,6051,178664,0.033868042806609
2006,14,Skåne läns norra och östra,REST,5194,178664,0.0290713294228272
2006,14,Skåne läns norra och östra,S,62794,178664,0.3514642009582233
2006,14,Skåne läns norra och östra,SD,10061,178664,0.0563124076478753
2006,14,Skåne läns norra och östra,V,6116,178664,0.0342318542067792
2006,15,Hallands län,C,18589,179470,0.1035771995319552
2006,15,Hallands län,KD,11987,179470,0.0667911071488271
2006,15,Hallands län,L,13798,179470,0.0768819301275979
2006,15,Hallands län,M,53257,179470,0.296745974257536
2006,15,Hallands län,MP,7236,179470,0.040318716219981
2006,15,Hallands län,REST,5523,179470,0.0307739455062127
2006,15,Hallands län,S,56747,179470,0.3161921212458907
2006,15,Hallands län,SD,5223,179470,0.0291023569398785
2006,15,Hallands län,V,7110,179470,0.0396166490221206
2006,16,Göteborgs kommun,C,13076,292726,0.0446697594337366
2006,16,Göteborgs kommun,KD,19698,292726,0.0672915969199866
2006,16,Göteborgs kommun,L,29981,292726,0.1024200105217848
2006,16,Göteborgs kommun,M,78679,292726,0.2687803611568497
2006,16,Göteborgs kommun,MP,24694,292726,0.0843587518703497
2006,16,Göteborgs kommun,REST,9043,292726,0.0308923703394983
2006,16,Göteborgs kommun,S,84693,292726,0.2893251709790042
2006,16,Göteborgs kommun,SD,7455,292726,0.0254675020326175
2006,16,Göteborgs kommun,V,25407,292726,0.0867944767461721
2006,17,Västra Götalands läns västra,C,15135,207718,0.0728632087734332
2006,17,Västra Götalands läns västra,KD,18101,207718,0.0871421831521582
2006,17,Västra Götalands läns västra,L,19937,207718,0.0959810897466757
2006,17,Västra Götalands läns västra,M,54970,207718,0.2646376337149404
2006,17,Västra Götalands läns västra,MP,10086,207718,0.0485562156385099
2006,17,Västra Götalands läns västra,REST,5833,207718,0.028081341048922
2006,17,Västra Götalands läns västra,S,66705,207718,0.3211324969429707
2006,17,Västra Götalands läns västra,SD,6074,207718,0.0292415678949344
2006,17,Västra Götalands läns västra,V,10877,207718,0.0523642630874551
2006,18,Västra Götalands läns norra,C,14471,162432,0.0890895882584712
2006,18,Västra Götalands läns norra,KD,13123,162432,0.0807907308904649
2006,18,Västra Götalands läns norra,L,12095,162432,0.0744619286840031
2006,18,Västra Götalands läns norra,M,34427,162432,0.2119471532702915
2006,18,Västra Götalands läns norra,MP,7789,162432,0.0479523739164696
2006,18,Västra Götalands läns norra,REST,4035,162432,0.0248411643026004
2006,18,Västra Götalands läns norra,S,62574,162432,0.3852319739952718
2006,18,Västra Götalands läns norra,SD,4532,162432,0.0279009062253743
2006,18,Västra Götalands läns norra,V,9386,162432,0.0577841804570527
2006,19,Västra Götalands läns södra,C,10726,113271,0.0946932577623575
2006,19,Västra Götalands läns södra,KD,9093,113271,0.0802765050189368
2006,19,Västra Götalands läns södra,L,7373,113271,0.0650916827784693
2006,19,Västra Götalands läns södra,M,27238,113271,0.240467551270846
2006,19,Västra Götalands läns södra,MP,4488,113271,0.039621791985592
2006,19,Västra Götalands läns södra,REST,4091,113271,0.0361169231312516
2006,19,Västra Götalands läns södra,S,40429,113271,0.3569227781161992
2006,19,Västra Götalands läns södra,SD,3600,113271,0.0317821860846995
2006,19,Västra Götalands läns södra,V,6233,113271,0.0550273238516478
2006,20,Västra Götalands läns östra,C,16655,159388,0.1044934373980475
2006,20,Västra Götalands läns östra,KD,13091,159388,0.0821329083745325
2006,20,Västra Götalands läns östra,L,8702,159388,0.0545963309659447
2006,20,Västra Götalands läns östra,M,37484,159388,0.2351745426255427
2006,20,Västra Götalands läns östra,MP,5821,159388,0.0365209426054659
2006,20,Västra Götalands läns östra,REST,3368,159388,0.0211308254071824
2006,20,Västra Götalands läns östra,S,61219,159388,0.3840878861645795
2006,20,Västra Götalands läns östra,SD,4883,159388,0.030635932441589
2006,20,Västra Götalands läns östra,V,8165,159388,0.0512271940171154
2006,21,Värmlands län,C,16808,168426,0.0997945685345493
2006,21,Värmlands län,KD,9823,168426,0.0583223492809898
2006,21,Värmlands län,L,10061,168426,0.0597354327716623
2006,21,Värmlands län,M,35201,168426,0.2089997981309299
2006,21,Värmlands län,MP,6519,168426,0.0387054255281251
2006,21,Värmlands län,REST,3625,168426,0.0215228052675952
2006,21,Värmlands län,S,70754,168426,0.4200895348699132
2006,21,Värmlands län,SD,4825,168426,0.0286475959768681
2006,21,Värmlands län,V,10810,168426,0.0641824896393668
2006,22,Örebro län,C,12781,171303,0.0746104855139723
2006,22,Örebro län,KD,12290,171303,0.0717442193073092
2006,22,Örebro län,L,11340,171303,0.0661984903942137
2006,22,Örebro län,M,32222,171303,0.1880994495134352
2006,22,Örebro län,MP,7833,171303,0.045725994290818
2006,22,Örebro län,REST,4053,171303,0.0236598308260801
2006,22,Örebro län,S,73854,171303,0.431130803313427
2006,22,Örebro län,SD,6522,171303,0.0380728883907462
2006,22,Örebro län,V,10408,171303,0.0607578384499979
2006,23,Västmanlands län,C,10186,148299,0.0686855609275854
2006,23,Västmanlands län,KD,8502,148299,0.0573301236016426
2006,23,Västmanlands län,L,12076,148299,0.0814300838171531
2006,23,Västmanlands län,M,34533,148299,0.2328606396536726
2006,23,Västmanlands län,MP,6308,148299,0.0425356880356576
2006,23,Västmanlands län,REST,4752,148299,0.0320433718366273
2006,23,Västmanlands län,S,59014,148299,0.3979392983094963
2006,23,Västmanlands län,SD,3717,148299,0.0250642283494831
2006,23,Västmanlands län,V,9211,148299,0.0621110054686815
2006,24,Dalarnas län,C,18197,169110,0.1076045177694991
2006,24,Dalarnas län,KD,9159,169110,0.054160014191946
2006,24,Dalarnas län,L,8681,169110,0.0513334515995505
2006,24,Dalarnas län,M,35615,169110,0.2106025663769144
2006,24,Dalarnas län,MP,7361,169110,0.0435278812607178
2006,24,Dalarnas län,REST,5905,169110,0.0349181006445508
2006,24,Dalarnas län,S,68218,169110,0.4033942404352196
2006,24,Dalarnas län,SD,4723,169110,0.0279285672047779
2006,24,Dalarnas län,V,11251,169110,0.0665306605168233
2006,25,Gävleborgs län,C,18675,167728,0.1113409806353143
2006,25,Gävleborgs län,KD,8600,167728,0.0512734904130497
2006,25,Gävleborgs län,L,8947,167728,0.0533423161308785
2006,25,Gävleborgs län,M,30923,167728,0.1843639702375274
2006,25,Gävleborgs län,MP,7275,167728,0.0433737956691786
2006,25,Gävleborgs län,REST,5018,167728,0.0299174854526376
2006,25,Gävleborgs län,S,69959,167728,0.4170979204426214
2006,25,Gävleborgs län,SD,5017,167728,0.0299115234188686
2006,25,Gävleborgs län,V,13314,167728,0.0793785175999236
2006,26,Västernorrlands län,C,16197,153417,0.105575001466591
2006,26,Västernorrlands län,KD,8674,153417,0.0565387147447805
2006,26,Västernorrlands län,L,8288,153417,0.0540226963113605
2006,26,Västernorrlands län,M,26319,153417,0.1715520444279317
2006,26,Västernorrlands län,MP,5871,153417,0.0382682492813703
2006,26,Västernorrlands län,REST,3924,153417,0.0255773480122802
2006,26,Västernorrlands län,S,70515,153417,0.4596296368720546
2006,26,Västernorrlands län,SD,3400,153417,0.0221618203980002
2006,26,Västernorrlands län,V,10229,153417,0.0666744884856306
2006,27,Jämtlands län,C,13111,78018,0.1680509625983747
2006,27,Jämtlands län,KD,2914,78018,0.0373503550462713
2006,27,Jämtlands län,L,3226,78018,0.0413494321823169
2006,27,Jämtlands län,M,13753,78018,0.1762798328590838
2006,27,Jämtlands län,MP,3907,78018,0.0500781870850316
2006,27,Jämtlands län,REST,2077,78018,0.0266220615755338
2006,27,Jämtlands län,S,31322,78018,0.4014714553051859
2006,27,Jämtlands län,SD,1224,78018,0.0156886872260247
2006,27,Jämtlands län,V,6484,78018,0.0831090261221769
2006,28,Västerbottens län,C,19154,162490,0.11787802326297
2006,28,Västerbottens län,KD,10497,162490,0.0646008985168318
2006,28,Västerbottens län,L,10310,162490,0.0634500584651363
2006,28,Västerbottens län,M,22213,162490,0.1367037971567481
2006,28,Västerbottens län,MP,9544,162490,0.0587359222105975
2006,28,Västerbottens län,REST,4081,162490,0.0251153917164133
2006,28,Västerbottens län,S,71260,162490,0.4385500646193612
2006,28,Västerbottens län,SD,1832,162490,0.0112745399716905
2006,28,Västerbottens län,V,13599,162490,0.083691304080251
2006,29,Norrbottens län,C,10065,156576,0.0642818822808093
2006,29,Norrbottens län,KD,6589,156576,0.0420818005313713
2006,29,Norrbottens län,L,6714,156576,0.0428801348865726
2006,29,Norrbottens län,M,20926,156576,0.1336475577355405
2006,29,Norrbottens län,MP,6350,156576,0.0405553852442264
2006,29,Norrbottens län,REST,6531,156576,0.0417113733905579
2006,29,Norrbottens län,S,80605,156576,0.5147979256080114
2006,29,Norrbottens län,SD,2302,156576,0.0147021254853872
2006,29,Norrbottens län,V,16494,156576,0.1053418148375229
2010,1,Stockholms kommun,C,33895,534887,0.0633685245668711
2010,1,Stockholms kommun,KD,28244,534887,0.0528036762905062
2010,1,Stockholms kommun,L,45939,534887,0.0858854300067117
2010,1,Stockholms kommun,M,183421,534887,0.3429154195185151
2010,1,Stockholms kommun,MP,65351,534887,0.1221772075223364
2010,1,Stockholms kommun,REST,9834,534887,0.0183851916386077
2010,1,Stockholms kommun,S,111688,534887,0.2088067199240213
2010,1,Stockholms kommun,SD,16950,534887,0.0316889361678261
2010,1,Stockholms kommun,V,39565,534887,0.0739688943646041
2010,2,Stockholms län,C,41369,716349,0.0577497839740126
2010,2,Stockholms län,KD,44880,716349,0.062651026245587
2010,2,Stockholms län,L,59461,716349,0.0830056299373629
2010,2,Stockholms län,M,286249,716349,0.3995943318131246
2010,2,Stockholms län,MP,53788,716349,0.0750863056973626
2010,2,Stockholms län,REST,9877,716349,0.0137879720638962
2010,2,Stockholms län,S,159222,716349,0.2222687544758211
2010,2,Stockholms län,SD,29886,716349,0.0417198879317204
2010,2,Stockholms län,V,31617,716349,0.0441363078611123
2010,3,Uppsala län,C,17838,215030,0.0829558666232618
2010,3,Uppsala län,KD,12265,215030,0.0570385527600799
2010,3,Uppsala län,L,16878,215030,0.0784913732967493
2010,3,Uppsala län,M,64750,215030,0.3011207738455099
2010,3,Uppsala län,MP,18993,215030,0.0883272101567223
2010,3,Uppsala län,REST,3596,215030,0.016723247918895
2010,3,Uppsala län,S,58862,215030,0.2737385481095661
2010,3,Uppsala län,SD,10003,215030,0.0465190903594847
2010,3,Uppsala län,V,11845,215030,0.0550853369297307
2010,4,Södermanlands län,C,9850,171427,0.0574588600395503
2010,4,Södermanlands län,KD,8095,171427,0.0472212661949401
2010,4,Södermanlands län,L,11299,171427,0.0659114375215106
2010,4,Södermanlands län,M,47889,171427,0.2793550607547236
2010,4,Södermanlands län,MP,13065,171427,0.0762131986209873
2010,4,Södermanlands län,REST,1759,171427,0.0102609273918344
2010,4,Södermanlands län,S,59463,171427,0.3468706796478967
2010,4,Södermanlands län,SD,11370,171427,0.0663256079847398
2010,4,Södermanlands län,V,8637,171427,0.0503829618438169
2010,5,Östergötlands län,C,17561,279741,0.062775924873365
2010,5,Östergötlands län,KD,16357,279741,0.0584719436907711
2010,5,Östergötlands län,L,19017,279741,0.0679807393267343
2010,5,Östergötlands län,M,80141,279741,0.2864828537826061
2010,5,Östergötlands län,MP,21225,279741,0.0758737546516241
2010,5,Östergötlands län,REST,4172,279741,0.014913795260616
2010,5,Östergötlands län,S,92164,279741,0.3294618951101197
2010,5,Östergötlands län,SD,14862,279741,0.0531277145645436
2010,5,Östergötlands län,V,14242,279741,0.0509113787396198
2010,6,Jönköpings län,C,16859,216564,0.0778476570436453
2010,6,Jönköpings län,KD,27822,216564,0.1284701058347648
2010,6,Jönköpings län,L,12134,216564,0.0560296263460224
2010,6,Jönköpings län,M,57901,216564,0.2673620731054099
2010,6,Jönköpings län,MP,11438,216564,0.0528157957924678
2010,6,Jönköpings län,REST,1431,216564,0.0066077464398514
2010,6,Jönköpings län,S,66316,216564,0.3062189468240335
2010,6,Jönköpings län,SD,13888,216564,0.0641288487467907
2010,6,Jönköpings län,V,8775,216564,0.0405191998670139
2010,7,Kronobergs län,C,11559,116513,0.0992078137203573
2010,7,Kronobergs län,KD,7111,116513,0.0610318161921845
2010,7,Kronobergs län,L,6667,116513,0.057221082625973
2010,7,Kronobergs län,M,34762,116513,0.298352973487937
2010,7,Kronobergs län,MP,7044,116513,0.0604567730639499
2010,7,Kronobergs län,REST,1011,116513,0.0086771433230626
2010,7,Kronobergs län,S,35555,116513,0.3051590809609228
2010,7,Kronobergs län,SD,7424,116513,0.0637182117016985
2010,7,Kronobergs län,V,5380,116513,0.046175104923914
2010,8,Kalmar län,C,13829,154736,0.0893715748112914
2010,8,Kalmar län,KD,9341,154736,0.0603673353324371
2010,8,Kalmar län,L,7847,154736,0.0507121807465618
2010,8,Kalmar län,M,41631,154736,0.2690453417433564
2010,8,Kalmar län,MP,8713,154736,0.0563088098438631
2010,8,Kalmar län,REST,1616,154736,0.010443594250853
2010,8,Kalmar län,S,55116,154736,0.3561937752042188
2010,8,Kalmar län,SD,8964,154736,0.0579309275152517
2010,8,Kalmar län,V,7679,154736,0.0496264605521662
2010,9,Gotlands län,C,5657,38640,0.1464026915113871
2010,9,Gotlands län,KD,1128,38640,0.0291925465838509
2010,9,Gotlands län,L,1785,38640,0.046195652173913
2010,9,Gotlands län,M,9731,38640,0.2518374741200828
2010,9,Gotlands län,MP,3259,38640,0.0843426501035196
2010,9,Gotlands län,REST,658,38640,0.0170289855072463
2010,9,Gotlands län,S,12855,38640,0.3326863354037267
2010,9,Gotlands län,SD,1225,38640,0.0317028985507246
2010,9,Gotlands län,V,2342,38640,0.0606107660455486
2010,10,Blekinge län,C,5771,100162,0.0576166610091651
2010,10,Blekinge län,KD,3973,100162,0.0396657414987719
2010,10,Blekinge län,L,5431,100162,0.0542221601006369
2010,10,Blekinge län,M,27387,100162,0.2734270481819452
2010,10,Blekinge län,MP,5289,100162,0.0528044567800163
2010,10,Blekinge län,REST,886,100162,0.0088456700145763
2010,10,Blekinge län,S,36520,100162,0.3646093328807332
2010,10,Blekinge län,SD,9830,100162,0.0981410115612707
2010,10,Blekinge län,V,5075,100162,0.0506679179728839
2010,11,Malmö kommun,C,4795,169108,0.028354660926745
2010,11,Malmö kommun,KD,5274,169108,0.0311871703290205
2010,11,Malmö kommun,L,11768,169108,0.0695886652316862
2010,11,Malmö kommun,M,55160,169108,0.3261820848215341
2010,11,Malmö kommun,MP,14861,169108,0.0878787520401163
2010,11,Malmö kommun,REST,5426,169108,0.0320860042103271
2010,11,Malmö kommun,S,48450,169108,0.2865032996664853
2010,11,Malmö kommun,SD,13256,169108,0.0783877758592142
2010,11,Malmö kommun,V,10118,169108,0.0598315869148709
2010,12,Skåne läns västra,C,8164,173435,0.047072390232652
2010,12,Skåne läns västra,KD,6989,173435,0.0402975178020584
2010,12,Skåne läns västra,L,13967,173435,0.0805316112664687
2010,12,Skåne läns västra,M,58628,173435,0.3380401879666734
2010,12,Skåne läns västra,MP,9869,173435,0.056903162568109
2010,12,Skåne läns västra,REST,2623,173435,0.0151238216046357
2010,12,Skåne läns västra,S,49900,173435,0.2877158589673365
2010,12,Skåne läns västra,SD,17448,173435,0.100602531207657
2010,12,Skåne läns västra,V,5847,173435,0.0337129183844091
2010,13,Skåne läns södra,C,12717,228526,0.0556479350270866
2010,13,Skåne läns södra,KD,9916,228526,0.0433911239858922
2010,13,Skåne läns södra,L,19622,228526,0.0858633153339226
2010,13,Skåne läns södra,M,87893,228526,0.3846083159027856
2010,13,Skåne läns södra,MP,16176,228526,0.0707840683335813
2010,13,Skåne läns södra,REST,4125,228526,0.0180504625294277
2010,13,Skåne läns södra,S,50557,228526,0.2212308446303703
2010,13,Skåne läns södra,SD,19923,228526,0.0871804521148578
2010,13,Skåne läns södra,V,7597,228526,0.0332434821420757
2010,14,Skåne läns norra och östra,C,12871,190154,0.0676872429714862
2010,14,Skåne läns norra och östra,KD,9420,190154,0.0495387948715251
2010,14,Skåne läns norra och östra,L,12677,190154,0.0666670172596947
2010,14,Skåne läns norra och östra,M,60930,190154,0.320424498038432
2010,14,Skåne läns norra och östra,MP,10195,190154,0.0536144388232695
2010,14,Skåne läns norra och östra,REST,2107,190154,0.011080492653323
2010,14,Skåne läns norra och östra,S,54529,190154,0.2867623084447342
2010,14,Skåne läns norra och östra,SD,21312,190154,0.1120775792252595
2010,14,Skåne läns norra och östra,V,6113,190154,0.0321476277122753
2010,15,Hallands län,C,17178,195565,0.0878378032879094
2010,15,Hallands län,KD,10994,195565,0.0562166031754148
2010,15,Hallands län,L,15286,195565,0.0781632705238667
2010,15,Hallands län,M,67878,195565,0.3470866463835553
2010,15,Hallands län,MP,11568,195565,0.0591516886968527
2010,15,Hallands län,REST,2931,195565,0.0149873443612098
2010,15,Hallands län,S,52319,195565,0.267527420550712
2010,15,Hallands län,SD,10507,195565,0.0537263825326617
2010,15,Hallands län,V,6904,195565,0.0353028404878173
2010,16,Göteborgs kommun,C,12183,319302,0.0381551008136497
2010,16,Göteborgs kommun,KD,19484,319302,0.0610206011863376
2010,16,Göteborgs kommun,L,26829,319302,0.0840239021365353
2010,16,Göteborgs kommun,M,96981,319302,0.3037281319878986
2010,16,Göteborgs kommun,MP,34205,319302,0.1071242898572511
2010,16,Göteborgs kommun,REST,6223,319302,0.0194893862237004
2010,16,Göteborgs kommun,S,80543,319302,0.2522470889628001
2010,16,Göteborgs kommun,SD,15608,319302,0.0488816230402565
2010,16,Göteborgs kommun,V,27246,319302,0.0853298757915703
2010,17,Västra Götalands läns västra,C,13563,225037,0.0602700889187111
2010,17,Västra Götalands läns västra,KD,16525,225037,0.0734323688993365
2010,17,Västra Götalands läns västra,L,20194,225037,0.0897363544661544
2010,17,Västra Götalands läns västra,M,73853,225037,0.3281815879166537
2010,17,Västra Götalands läns västra,MP,15794,225037,0.0701840141843341
2010,17,Västra Götalands läns västra,REST,2621,225037,0.0116469736087843
2010,17,Västra Götalands läns västra,S,59477,225037,0.2642987597595062
2010,17,Västra Götalands läns västra,SD,12504,225037,0.055564196109973
2010,17,Västra Götalands läns västra,V,10506,225037,0.0466856561365464
2010,18,Västra Götalands läns norra,C,11449,172860,0.0662327895406687
2010,18,Västra Götalands läns norra,KD,11092,172860,0.0641675344209186
2010,18,Västra Götalands läns norra,L,13393,172860,0.0774788846465347
2010,18,Västra Götalands läns norra,M,46582,172860,0.2694781904431331
2010,18,Västra Götalands läns norra,MP,12003,172860,0.0694376952447067
2010,18,Västra Götalands läns norra,REST,1861,172860,0.0107659377530949
2010,18,Västra Götalands läns norra,S,56060,172860,0.3243086891125766
2010,18,Västra Götalands läns norra,SD,10513,172860,0.0608180030082147
2010,18,Västra Götalands läns norra,V,9907,172860,0.0573122758301515
2010,19,Västra Götalands läns södra,C,9273,121187,0.0765181083779613
2010,19,Västra Götalands läns södra,KD,7745,121187,0.0639094952428891
2010,19,Västra Götalands läns södra,L,8883,121187,0.0732999414128578
2010,19,Västra Götalands läns södra,M,34334,121187,0.2833142168714466
2010,19,Västra Götalands läns södra,MP,7315,121187,0.0603612598711082
2010,19,Västra Götalands läns södra,REST,1334,121187,0.0110077813626874
2010,19,Västra Götalands läns södra,S,37817,121187,0.3120549233828711
2010,19,Västra Götalands läns södra,SD,8350,121187,0.068901779893883
2010,19,Västra Götalands läns södra,V,6136,121187,0.0506324935842953
2010,20,Västra Götalands läns östra,C,13914,168561,0.0825457846120988
2010,20,Västra Götalands läns östra,KD,11092,168561,0.0658040709298117
2010,20,Västra Götalands läns östra,L,10387,168561,0.0616216087944423
2010,20,Västra Götalands läns östra,M,47049,168561,0.2791215049744603
2010,20,Västra Götalands läns östra,MP,9440,168561,0.0560034646211163
2010,20,Västra Götalands läns östra,REST,1636,168561,0.0097056851822189
2010,20,Västra Götalands läns östra,S,57095,168561,0.3387201072608729
2010,20,Västra Götalands läns östra,SD,9725,168561,0.0576942471864784
2010,20,Västra Götalands läns östra,V,8223,168561,0.0487835264385
2010,21,Värmlands län,C,13379,177215,0.0754958666027142
2010,21,Värmlands län,KD,8312,177215,0.0469034788251558
2010,21,Värmlands län,L,10652,177215,0.0601077786869057
2010,21,Värmlands län,M,45578,177215,0.2571904184183054
2010,21,Värmlands län,MP,9997,177215,0.0564117032982535
2010,21,Värmlands län,REST,2044,177215,0.0115340123578703
2010,21,Värmlands län,S,68520,177215,0.3866489856953418
2010,21,Värmlands län,SD,8502,177215,0.0479756228310244
2010,21,Värmlands län,V,10231,177215,0.0577321332844285
